pdb_id	smiles	PDBbind_pKd	BindingDB_pKd	delta_pKd	fold_diff	conflict	PDBbind_type	BindingDB_type
5U2F	O=C(NO)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1	6.71	6.714442690992226	0.0044426909922261615	1.010282176040438	False	IC50	IC50
5IH8	O=C(NCc1ccccn1)c1ccc(-n2cc(-c3ccncc3)cn2)cc1	6.74	5.301029995663981	-1.438970004336019	27.47704369288124	True	IC50	IC50
3KGP	NCc1ccc(C(=O)O)cc1	2.57	0.3010299956639812	-2.2689700043360186	185.76761454858618	True	Ki	Ki
5JF8	CC(C)(C)OC(=O)NC(Cc1ccccc1)CN(O)C=O	5.85	7.301029995663981	1.4510299956639816	28.250750892455113	True	Ki	IC50
1C5T	NC(=[NH2+])c1cc2cccnc2s1	4.1	2.744727494896694	-1.3552725051033057	22.660657412294988	True	Ki	Ki
4KNE	CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1	5.9	3.962573502059376	-1.9374264979406242	86.58177758494679	True	Kd	Ki
5LL9	NS(=O)(=O)c1ccc(C(=O)Cn2cnc3ccccc32)cc1Cl	6.08	8.221848749616356	2.141848749616356	138.62729518377841	True	Kd	Kd
6H38	NS(=O)(=O)c1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1	8.11	7.823908740944319	-0.2860912590556808	1.932374327539699	False	Ki	Ki
4O0B	Cc1cn(-c2cc3c(c(C4CCCC4)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	8.3	8.301029995663981	0.001029995663980543	1.0023744672545432	False	Ki	Ki
5VDK	C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1	7.57	7.886056647693163	0.3160566476931628	2.070411387636087	False	Kd	Kd
4BB4	COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1	6.72	5.2335871528876	-1.4864128471123994	30.648755678586713	True	IC50	IC50
2HA4	CC(=O)OCC[N+](C)(C)C	2.7	6.33913452199613	3.63913452199613	4356.467936613268	True	Kd	Kd
1T1S	O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O	5.15	7.638272163982407	2.4882721639824066	307.8025149496248	True	IC50	Ki
3R17	NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(F)c1	6.41	6.4089353929735005	-0.0010646070264996865	1.002454355279858	False	Ki	Ki
6GIP	Cc1nc2ccc(-c3ccnc4ccccc34)c(C)c2c(=O)[nH]1	7.38	5.568636235841013	-1.8113637641589868	64.76848881352616	True	IC50	Kd
5IUB	Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12	9.46	5.958607314841775	-3.501392685158226	3172.4346534392753	True	Ki	Ki
5UF0	CNc1cc(=O)n(C)nc1-c1ccccc1	3.8	3.795880017344075	-0.0041199826559248365	1.0095317511683093	False	Ki	Ki
4TKH	CCCCCCCCCCCCCC(=O)O	5.74	5.267606240177032	-0.4723937598229684	2.967520718831172	False	Kd	IC50
3HR1	Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1	9.43	6.823908740944319	-2.606091259055681	403.7302205890372	True	IC50	Kd
4LZS	CCc1c(C(=O)NC)[nH]c(C)c1C(C)=O	4.8	4.645891560852599	-0.15410843914740102	1.425963598525237	False	Kd	Kd
3QQU	COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)ccc1N1CCOCC1	8.62	8.075720713938118	-0.5442792860618813	3.501702821150814	False	IC50	IC50
5F39	O=c1[nH]cnc2c(-c3cscn3)nccc12	5.1	6.508638306165727	1.4086383061657273	25.623491442718755	True	IC50	IC50
4ZY2	CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1	7.22	6.928117992693875	-0.2918820073061248	1.9583125507763188	False	Ki	Ki
2Y8I	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	5.89	6.552841968657781	0.6628419686577809	4.600891256046908	False	Kd	IC50
2F14	NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1	9.19	8.301029995663981	-0.8889700043360182	7.744083094562397	False	Kd	Ki
5C85	O=C1CNc2cc(Br)ccc2N1	3.98	3.9788107009300617	-0.0011892990699382544	1.002742215322508	False	Kd	Kd
5HLW	CCN1CCC(CCNC(=O)Nc2nc3ccc(Sc4nnc5ccc(-c6cccs6)nn45)cc3s2)CC1	7.64	7.638272163982407	-0.0017278360175927432	1.0039864141523813	False	IC50	IC50
4MAN	CN(C)CCOc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3ccc4[nH]ccc4c3)c2)CC1	11.0	10.0	-1.0	10.0	False	Unknown	Ki
4V25	Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1	7.08	6.823908740944319	-0.2560912590556814	1.8033966519261202	False	IC50	Kd
4HKN	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	5.96	7.154901959985743	1.1949019599857431	15.663974230616926	True	IC50	Kd
5QC4	CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CC(O)CN2CCC(C(C)(C)O)CC2)C1	6.82	6.823908740944319	0.003908740944318367	1.0090408322908044	False	IC50	IC50
2DDF	CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCCN)C(C)(C)C	7.39	6.698970004336019	-0.6910299956639809	4.909417831370058	False	IC50	IC50
2XNP	CC(Oc1cc(-n2cnc3cc(OC4CCN(C)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F	6.44	6.040958607678906	-0.39904139232109426	2.5063481200377353	False	IC50	IC50
6EP4	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	5.35	2.221848749616356	-3.1281512503836435	1343.2326831410035	True	Ki	Ki
5GMN	CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O	4.73	8.080921907623926	3.350921907623926	2243.478477907068	True	Kd	IC50
3R7R	CC(=O)Nc1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccccc3Cl)sc1-2	8.74	9.0	0.2599999999999998	1.8197008586099825	False	IC50	Ki
4XHL	NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12	4.43	5.022276394711152	0.5922763947111527	3.9108971483912938	False	IC50	IC50
3K5U	OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12	6.51	6.563837352959244	0.05383735295924463	1.1319763489060788	False	IC50	IC50
5YTU	CC(C)NCC(O)c1ccc(O)c(O)c1	4.92	6.510041520575165	1.5900415205751655	38.90823413001337	True	Kd	Kd
5Q0R	O=C(NCc1ccccc1)c1cc2c(n1Cc1ccccc1)CN(S(=O)(=O)c1ccccc1F)CC2	4.57	4.567030709125595	-0.0029692908744056723	1.0068604708533375	False	IC50	IC50
4NRC	CNC(=O)c1scc2c1OCCO2	3.62	3.617982957425132	-0.002017042574868011	1.0046552141635074	False	IC50	IC50
6CK6	Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1	9.0	8.522878745280337	-0.4771212547196626	3.0000000000000013	False	IC50	Ki
4Y2X	Oc1ccccc1CNCCC12CC3CC(CC(C3)C1)C2	6.29	6.292429823902063	0.002429823902063255	1.0056105568458125	False	IC50	IC50
2ON3	NCCCON	9.0	7.455931955649724	-1.5440680443502757	35.0	True	Ki	IC50
3SNL	Cc1cnccc1-c1nc(C)c2c(C)nc3c(Cl)cc(C(F)(F)F)cc3n12	9.15	6.0	-3.1500000000000004	1412.5375446227554	True	IC50	IC50
4U69	CCCC(C)C(N)P(=O)(O)O	4.26	4.261219441515631	0.0012194415156310257	1.0028118136088044	False	Ki	Ki
3RM8	Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1	6.15	6.154901959985743	0.004901959985742721	1.0113511205487673	False	IC50	IC50
2HZI	Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F	7.15	5.522878745280337	-1.627121254719663	42.37612633868268	True	IC50	Kd
5ZNI	OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1	4.39	5.363512103646634	0.9735121036466348	9.40832050355919	False	Kd	IC50
6GU7	Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C	5.81	7.698970004336019	1.8889700043360191	77.44083094562413	True	Kd	IC50
5W5O	CN1CCN(CCOc2cc3ncc(-c4cc(N)nc(Cl)c4)n3cc2S(=O)(=O)C(C)(C)C)CC1	8.1	8.096910013008056	-0.0030899869919434053	1.0071403294353334	False	IC50	IC50
5OV8	CC(C)Cc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)c(=O)n3C)cc1	4.74	4.7447274948966935	0.0047274948966933295	1.0109449214499895	False	Kd	Kd
6CHA	OB(O)CCc1ccccc1	4.4	3.617982957425132	-0.7820170425748683	6.0536462999380865	False	Ki	Ki
5ZNL	COc1cc2ncnc(N3CCOCC3)c2cc1OCCNc1nc2ccccc2s1	8.77	8.769551078621726	-0.00044892137827368117	1.0010342141045008	False	IC50	IC50
1UY9	CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21	4.82	4.815308569182401	-0.004691430817599596	1.0108609754516238	False	IC50	IC50
4EGI	CCSc1nc(C)nc(N)n1	3.82	7.376750709602099	3.5567507096020994	3603.7172581814466	True	IC50	Kd
3JY9	O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1	9.0	6.721246399047171	-2.278753600952829	189.99999999999994	True	Ki	Ki
6F9G	NCCCCN	5.7	2.4814860601221125	-3.2185139398778877	1653.9178709699993	True	Kd	Ki
3RU1	Nc1nc2ccccc2cc1CCC(=O)NCC1CCCCC1	4.85	4.847711655616943	-0.002288344383056362	1.0052830138254756	False	Kd	Kd
5CY9	CCCCS(=O)(=O)Nc1ccc2c3c(cccc13)C(=O)N2CC	6.66	6.661543506395395	0.0015435063953948003	1.0035603779585094	False	Kd	Kd
4V04	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12	8.11	8.161150909262744	0.051150909262744904	1.1249958212010032	False	Kd	Kd
3TKU	O=S(=O)(c1cccc2cnccc12)N1CCCNCC1	5.72	7.301029995663981	1.5810299956639815	38.10921435926497	True	IC50	Kd
5J79	Cc1ccc(O)cc1Nc1ccnc2ccc(S(C)(=O)=O)cc12	8.52	7.769551078621726	-0.7504489213782737	5.629229065204045	False	IC50	Ki
2VF6	O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O	8.52	6.886056647693163	-1.6339433523068365	43.04704579273682	True	IC50	Ki
1KZ8	CCOc1cc2ncnc(Nc3cccc(-c4csc(CO)n4)c3)c2cc1OCC	6.08	6.468521082957745	0.38852108295774457	2.446364032654913	False	IC50	IC50
5BOY	CCOC(=O)c1cc2cc(-c3cncn3C)ccc2[nH]1	5.6	4.823908740944319	-0.776091259055681	5.9716075583024555	False	IC50	IC50
3NI5	NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(C(=O)OCCCCO[N+](=O)[O-])c2)s1	7.55	6.812479279163537	-0.7375207208364625	5.464126194197054	False	Ki	Ki
4W53	Cc1ccccc1	3.99	3.8068754016455375	-0.1831245983544627	1.5244900646910686	False	Kd	Kd
4MRH	Cc1cc(N)c(N)cc1Cl	1.9	2.2676062401770314	0.3676062401770315	2.3313433551743836	False	Kd	Kd
4P7M	Cc1cc(Oc2cccc(O)c2)cc(-c2ccccc2)n1	7.41	7.4089353929735005	-0.0010646070264996865	1.002454355279858	False	Ki	Ki
5TB6	CCC(=O)N1CCc2[nH]nc(-c3ccccc3)c2C1	5.82	4.7594507517174005	-1.0605492482825998	11.496065995332172	True	Kd	Kd
4NGA	CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2S(=O)(=O)C(C)C)ccc1OC(C)C	7.77	5.552841968657781	-2.217158031342219	164.87622349956482	True	Ki	Ki
2VJ1	CN(C)c1ccc(C(=O)O)cc1	5.3	5.860120913598763	0.5601209135987633	3.63179154802371	False	IC50	Ki
6G2F	Cc1noc(C)c1-c1ncn(C)c1-c1ccnc2cc(F)ccc12	5.17	5.167491087293763	-0.0025089127062365435	1.0057937039543816	False	Kd	Kd
5AVI	CC(=O)N(C)c1ccc(OCc2ccc(C(F)(F)F)cc2C(=O)OC(C)(C)C)cc1	6.06	6.508638306165727	0.4486383061657273	2.80955996760026	False	Ki	EC50
6B2C	O=C(O)Cn1ccc2ccc(-c3cn(-c4ccc(O)c(F)c4)nn3)nc2c1=O	7.03	7.026872146400302	-0.0031278535996985823	1.00722814692335	False	Kd	Kd
3R4P	CC(F)(F)CNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1	7.96	7.958607314841775	-0.0013926851582253263	1.0032119232915013	False	Ki	Ki
6KDZ	Cc1cc(C)n2nc(CCc3cc(O)n4nc5ncccc5c4n3)nc2n1	8.54	8.537602002101044	-0.0023979978989547845	1.0055368663123387	False	IC50	IC50
4MHZ	COc1ccc(NC(=S)NCCCn2ccnc2)cc1OC	6.87	7.221848749616356	0.35184874961635604	2.248271470986088	False	Ki	Ki
6D5H	Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F	6.92	6.920818753952375	0.0008187539523749621	1.0018870288478436	False	Kd	Kd
2BZ5	O=S(=O)(Nc1ccc(O)c(-c2c(O)ccc3ccccc23)c1)c1cc(Cl)ccc1Cl	6.15	6.154901959985743	0.004901959985742721	1.0113511205487673	False	IC50	IC50
3F38	Cc1cccc(C)c1O	2.62	3.9450041384708574	1.3250041384708573	21.135091797528492	True	Kd	Ki
1XON	COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1	10.68	9.0	-1.6799999999999997	47.863009232263806	True	IC50	Ki
5VSK	CC(CC(=O)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1)c1ccccc1	5.74	5.886056647693163	0.14605664769316284	1.3997698912384475	False	Kd	IC50
4LUO	Cc1cccc(-n2nc(C(=O)O)cc2-c2ccccc2)c1	3.24	6.236572006437063	2.996572006437063	992.1378229950985	True	Kd	Kd
3VBW	N#CC1C(=O)c2ccccc2C1=O	5.22	5.221848749616356	0.0018487496163563932	1.0042659767905964	False	IC50	IC50
4WUP	NS(=O)(=O)c1ccc(SCCO)cc1	9.82	6.102372908709558	-3.717627091290442	5219.478239260016	True	Kd	Kd
4YHO	Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21	10.74	8.200659450546418	-2.5393405494535823	346.210750530304	True	Kd	Ki
6D1H	O=c1cc(CP(=O)(O)O)c2ccccc2[nH]1	3.72	3.913640169325252	0.19364016932525185	1.5618530475108587	False	Ki	Ki
3UNJ	O=C(O)c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1	4.96	7.4089353929735005	2.4489353929735005	281.1482554213293	True	IC50	Kd
3ARU	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	3.22	4.443697499232712	1.223697499232712	16.737766279843246	True	Kd	Kd
4MRW	Oc1ccnc2cc(Cl)ccc12	3.3	3.3010299956639813	0.0010299956639814312	1.0023744672545452	False	Ki	Ki
6DL9	O=C(O)C(=O)CC(=O)c1c(Cl)cccc1Cl	6.0	4.421360790031928	-1.5786392099680722	37.899999999999984	True	IC50	IC50
6HKN	COc1ccc2c(C3CCN(C(=O)c4ccc(OC(F)(F)F)cc4N)CC3)ncnc2c1	7.29	7.292429823902063	0.002429823902063255	1.0056105568458125	False	IC50	IC50
2HVC	O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1	8.82	8.337242168318426	-0.4827578316815746	3.0391898608349455	False	Ki	Ki
2POW	Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O	7.2	7.0	-0.20000000000000018	1.584893192461114	False	Ki	Ki
5L99	Cc1ncccc1NC(C)c1cnc2ccsc2c1	3.32	3.317854923626168	-0.002145076373831767	1.004951438940793	False	IC50	IC50
5QAJ	Nc1ccc(-c2cccc(C(=O)O)c2)cc1	3.48	5.210419287835575	1.7304192878355749	53.75505218873236	True	Kd	Ki
3TF6	O=C(O)c1cccc(O)c1O	6.4	4.154901959985743	-2.2450980400142573	175.83205020567078	True	Kd	Ki
4X7H	COc1cc2nccc(Oc3ccc(NC(=O)c4c(-c5ccncc5)n(C)n(-c5ccccc5)c4=O)nc3)c2cc1OC	7.38	4.301029995663981	-3.0789700043360186	1199.4164595097448	True	IC50	IC50
4BKJ	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	8.72	5.508638306165727	-3.2113616938342737	1626.903126774299	True	Kd	Kd
3KEC	COc1ccc(Cn2nnc(-c3cccc(C(=O)NCc4ccc(C(=O)O)cc4)c3)n2)cc1	7.24	7.236572006437063	-0.003427993562937104	1.0079244806746372	False	IC50	IC50
4DZW	O=P(O)(O)C(CNC1CCCCC1)P(=O)(O)O	7.89	7.886056647693163	-0.003943352306836623	1.009121251617299	False	IC50	IC50
2H02	COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC	6.49	6.494850021680094	0.004850021680093519	1.0112301779050872	False	IC50	IC50
4V0I	CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1	6.33	6.492144128304169	0.1621441283041687	1.4525936064819807	False	IC50	IC50
3KR1	Nc1nc2ccc(Cl)cc2[nH]1	5.74	3.13608262304214	-2.60391737695786	401.7143787899232	True	Kd	IC50
2UVM	O=P(O)(O)Oc1ccc(OP(=O)(O)O)c(OP(=O)(O)O)c1OP(=O)(O)O	7.1	7.096910013008056	-0.0030899869919434053	1.0071403294353334	False	Ki	Ki
5IN9	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccc(Cl)o1	6.36	6.356547323513812	-0.0034526764861881887	1.007981767217822	False	Kd	Kd
2QBR	O=C(O)COc1c(C(=O)O)sc(-c2cccc(NCc3ccccc3)c2)c1Br	6.33	6.327902142064283	-0.002097857935717151	1.0048421820660483	False	Ki	Ki
2ZDZ	CC(=O)c1ccc(Oc2ccc(-c3ccc(-c4ccccc4Cl)n3CC(=O)NC(=N)N)cc2)cc1	6.15	6.154901959985743	0.004901959985742721	1.0113511205487673	False	IC50	IC50
6HM7	COc1cccc(OCc2cc(C)ccn2)c1-c1ccc2c(c1)CCNCC2	7.1	5.400007822415902	-1.6999921775840976	50.117820643525754	True	IC50	IC50
2H6B	O=C(O)Cc1ccc(O)c(Cl)c1	5.39	5.0655015487564325	-0.32449845124356713	2.111049667489123	False	Kd	Ki
6Q7A	Cc1c(Cc2ccccc2)nc(-c2ccco2)n1-c1c(Cl)cccc1Cl	8.3	7.075720713938118	-1.2242792860618827	16.76020344573863	True	IC50	IC50
3OG7	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	7.51	7.236572006437063	-0.2734279935629367	1.8768432101918413	False	IC50	Kd
4MQ1	COc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCN)c4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1	7.92	7.920818753952375	0.0008187539523749621	1.0018870288478436	False	IC50	IC50
4ANW	CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N	7.74	4.698970004336019	-3.0410299956639815	1099.0817477152498	True	IC50	IC50
4HF4	CC(O)C1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1	8.62	5.0	-3.619999999999999	4168.6938347033465	True	Ki	IC50
4F1S	Cc1nc(N)nc(-c2cc(C3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1	8.7	8.698970004336019	-0.001029995663980543	1.0023744672545432	False	Ki	Ki
2X81	O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	8.3	5.0	-3.3000000000000007	1995.262314968883	True	IC50	Kd
6ESN	CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1	8.05	4.721246399047171	-3.3287536009528296	2131.8350631737335	True	IC50	IC50
6N77	COc1ccc(Cl)cc1-c1nn(C)cc1NC(=O)c1cnn2cccnc12	9.24	9.522878745280336	0.2828787452803354	1.9181331244571802	False	Ki	Ki
6N82	Cc1ccc(-c2cc3c(NC(Cc4cccc(F)c4)P(=O)(O)O)ncnc3s2)cc1Cl	5.96	6.0655015487564325	0.10550154875643258	1.274974646678123	False	IC50	IC50
4PMT	c1cncc(CNc2ccc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3n2)c1	6.0	6.001304841688344	0.001304841688344105	1.0030090270812433	False	IC50	IC50
4RJ4	COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1	7.8	7.795880017344075	-0.0041199826559248365	1.0095317511683093	False	Ki	Ki
1XBB	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	5.3	5.508638306165727	0.2086383061657271	1.6167330117008776	False	Ki	Kd
2VTH	NS(=O)(=O)c1cccc2c(O)cccc12	3.92	3.9208187539523753	0.0008187539523754062	1.0018870288478445	False	IC50	IC50
6I11	Cn1cc(NC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cn1	4.53	4.533132379645891	0.0031323796458906372	1.0072386439134424	False	Kd	Kd
4PCE	CCc1cc2c(n1Cc1ccccc1)CCCC2=O	5.15	5.154901959985743	0.004901959985742721	1.0113511205487673	False	IC50	IC50
2PG2	CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2	5.77	5.769551078621726	-0.00044892137827368117	1.0010342141045008	False	IC50	IC50
5OQ7	CN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3cccnc3)c2)CC1	6.49	8.221848749616356	1.731848749616356	53.93227615493799	True	Ki	IC50
3VI7	Nc1c(S(=O)(=O)O)cc(Nc2ccc(Nc3nc(Cl)nc(Nc4ccccc4S(=O)(=O)O)n3)c(S(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O	7.39	5.537602002101044	-1.8523979978989553	71.18655855486575	True	IC50	Ki
5LTN	O=C(O)C(=O)CC(=O)c1ccccc1	5.27	5.474955192963154	0.2049551929631548	1.6030799891649337	False	Kd	Ki
4RXE	Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O	6.64	7.91721462968355	1.2772146296835505	18.93279051874195	True	IC50	Ki
5L2O	CCN(CC)c1ccc2c(C)cc(=O)oc2c1	6.12	3.886056647693163	-2.233943352306837	171.37337601233304	True	IC50	Kd
6PI1	CN(C)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1	3.8	7.337242168318426	3.537242168318426	3445.4199836111156	True	IC50	IC50
4AJ1	CNc1nc2ccc(NC(C)=O)cc2s1	3.11	3.0	-0.10999999999999988	1.2882495516931336	False	Kd	Kd
6EQ6	Nc1nc2ccccc2nc1N1CCCC1	4.82	4.823908740944319	0.003908740944318367	1.0090408322908044	False	Kd	Kd
6G3Y	Nc1cccc2c1[nH]c(=O)n2C1CCN(C(=O)Nc2ccc(I)cc2)CC1	5.89	5.882728704344236	-0.007271295655764121	1.0168837227835859	False	IC50	IC50
4XG7	Cc1nn(-c2ccnc(Nc3ccc4c(cnn4C)c3)n2)cc1CN1CC(O)C1	7.49	7.698970004336019	0.20897000433601853	1.6179682846481402	False	IC50	IC50
6AAJ	NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2	8.3	8.301029995663981	0.001029995663980543	1.0023744672545432	False	IC50	IC50
2VWU	COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1	6.46	8.397940008672037	1.9379400086720375	86.6842126131329	True	IC50	IC50
4O09	Cc1cn(-c2cc3c(c(CC(C)C)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	7.7	7.585026652029182	-0.11497334797081837	1.3030868074309092	False	Ki	Ki
4X7L	CNc1nc2ccc(-c3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)cc2s1	8.05	6.0	-2.0500000000000007	112.20184543019653	True	IC50	IC50
1ZZ1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	6.02	6.236572006437063	0.21657200643706354	1.6465389414162719	False	IC50	Kd
3T0T	CC(=NNC(=O)c1cc(Br)ccc1O)c1nc2ccccc2[nH]1	7.04	7.040958607678906	0.0009586076789060982	1.002209713577922	False	IC50	IC50
2Y1W	CNCCN1CCC(c2ccc3[nH]c(-c4ccccc4OC)c(F)c3c2)CC1	6.33	7.522878745280337	1.1928787452803373	15.59117137623993	True	Kd	IC50
2F94	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	6.71	8.443697499232712	1.7336974992327123	54.16234999327899	True	Ki	Ki
6AQF	Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12	8.67	6.543633966870957	-2.1263660331290426	133.77225040813855	True	Kd	Kd
5FCW	O=C(NO)c1ccc(-c2cccc3ccccc23)cc1	6.52	5.060480747381382	-1.4595192526186178	28.808407568985377	True	IC50	Ki
2XHR	Nc1nc(Cl)cc(-c2cc(OCCN3CCOCC3)c(Cl)cc2Cl)n1	8.32	8.318758762624412	-0.0012412373755879003	1.0028621428099405	False	Kd	Kd
6D5W	Fc1ccc(CN2C3=NCCCN3c3ccccc32)cc1	4.2	4.1249387366083	-0.07506126339170027	1.1886698943458358	False	IC50	EC50
2VVV	O=C(Cn1cnc(NC(=O)c2ccc(Cl)s2)n1)Nc1ccc(-n2ccccc2=O)cc1F	8.22	8.221848749616356	0.001848749616355505	1.0042659767905942	False	Ki	Ki
5ETP	Nc1nc2[nH]c(SCC(=O)c3ccc(Br)cc3)nc2c(=O)[nH]1	6.15	6.2441251443275085	0.09412514432750818	1.242010148042346	False	Kd	Kd
3F07	Cn1cc(C(=O)Cc2ccccc2)cc1C=CC(=O)NO	5.54	6.289882634888183	0.7498826348881833	5.621893768277979	False	IC50	IC50
1TVR	CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C	7.48	7.366531544420414	-0.11346845557958662	1.2985792397728673	False	IC50	IC50
5VC4	COc1cc2c(Nc3cc(Cl)c(OC)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1	7.36	8.327902142064282	0.9679021420642817	9.287570898726917	False	Kd	Kd
3HV6	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)cc2)cc1	5.64	6.522878745280337	0.8828787452803377	7.636225509225913	False	IC50	Kd
