pdb_id	smiles	PDBbind_pKd	BindingDB_pKd	delta_pKd	fold_diff	conflict	PDBbind_type	BindingDB_type	PDBbind_type_clean	BindingDB_type_clean	type_match	type_match_strict	is_conflict
4NRC	CNC(=O)c1scc2c1OCCO2	3.62	3.617982957425132	-0.002017042574868	1.0046552141635074	False	IC50	IC50	IC50	IC50	True	True	False
4Y2X	Oc1ccccc1CNCCC12CC3CC(CC(C3)C1)C2	6.29	6.292429823902063	0.0024298239020632	1.0056105568458125	False	IC50	IC50	IC50	IC50	True	True	False
3SNL	Cc1cnccc1-c1nc(C)c2c(C)nc3c(Cl)cc(C(F)(F)F)cc3n12	9.15	6.0	-3.1500000000000004	1412.5375446227554	True	IC50	IC50	IC50	IC50	True	True	True
4U69	CCCC(C)C(N)P(=O)(O)O	4.26	4.261219441515631	0.001219441515631	1.0028118136088044	False	Ki	Ki	Ki	Ki	True	True	False
3RM8	Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1	6.15	6.154901959985743	0.0049019599857427	1.0113511205487673	False	IC50	IC50	IC50	IC50	True	True	False
5W5O	CN1CCN(CCOc2cc3ncc(-c4cc(N)nc(Cl)c4)n3cc2S(=O)(=O)C(C)(C)C)CC1	8.1	8.096910013008056	-0.0030899869919434	1.0071403294353334	False	IC50	IC50	IC50	IC50	True	True	False
5OV8	CC(C)Cc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)c(=O)n3C)cc1	4.74	4.7447274948966935	0.0047274948966933	1.0109449214499897	False	Kd	Kd	Kd	Kd	True	True	False
6CHA	OB(O)CCc1ccccc1	4.4	3.617982957425132	-0.7820170425748683	6.053646299938087	False	Ki	Ki	Ki	Ki	True	True	False
5ZNL	COc1cc2ncnc(N3CCOCC3)c2cc1OCCNc1nc2ccccc2s1	8.77	8.769551078621726	-0.0004489213782736	1.0010342141045008	False	IC50	IC50	IC50	IC50	True	True	False
1UY9	CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21	4.82	4.815308569182401	-0.0046914308175995	1.0108609754516238	False	IC50	IC50	IC50	IC50	True	True	False
3JY9	O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1	9.0	6.721246399047171	-2.278753600952829	189.99999999999997	True	Ki	Ki	Ki	Ki	True	True	True
3RU1	Nc1nc2ccccc2cc1CCC(=O)NCC1CCCCC1	4.85	4.847711655616943	-0.0022883443830563	1.0052830138254756	False	Kd	Kd	Kd	Kd	True	True	False
5CY9	CCCCS(=O)(=O)Nc1ccc2c3c(cccc13)C(=O)N2CC	6.66	6.661543506395395	0.0015435063953948	1.0035603779585094	False	Kd	Kd	Kd	Kd	True	True	False
4V04	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12	8.11	8.161150909262744	0.0511509092627449	1.1249958212010032	False	Kd	Kd	Kd	Kd	True	True	False
1KZ8	CCOc1cc2ncnc(Nc3cccc(-c4csc(CO)n4)c3)c2cc1OCC	6.08	6.468521082957745	0.3885210829577445	2.446364032654913	False	IC50	IC50	IC50	IC50	True	True	False
5BOY	CCOC(=O)c1cc2cc(-c3cncn3C)ccc2[nH]1	5.6	4.823908740944319	-0.776091259055681	5.971607558302456	False	IC50	IC50	IC50	IC50	True	True	False
3NI5	NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(C(=O)OCCCCO[N+](=O)[O-])c2)s1	7.55	6.812479279163537	-0.7375207208364625	5.464126194197054	False	Ki	Ki	Ki	Ki	True	True	False
4W53	Cc1ccccc1	3.99	3.8068754016455375	-0.1831245983544627	1.5244900646910686	False	Kd	Kd	Kd	Kd	True	True	False
4MRH	Cc1cc(N)c(N)cc1Cl	1.9	2.2676062401770314	0.3676062401770315	2.331343355174384	False	Kd	Kd	Kd	Kd	True	True	False
4P7M	Cc1cc(Oc2cccc(O)c2)cc(-c2ccccc2)n1	7.41	7.4089353929735005	-0.0010646070264996	1.002454355279858	False	Ki	Ki	Ki	Ki	True	True	False
5TB6	CCC(=O)N1CCc2[nH]nc(-c3ccccc3)c2C1	5.82	4.7594507517174005	-1.0605492482825998	11.496065995332172	True	Kd	Kd	Kd	Kd	True	True	True
4NGA	CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2S(=O)(=O)C(C)C)ccc1OC(C)C	7.77	5.552841968657781	-2.217158031342219	164.87622349956482	True	Ki	Ki	Ki	Ki	True	True	True
6G2F	Cc1noc(C)c1-c1ncn(C)c1-c1ccnc2cc(F)ccc12	5.17	5.167491087293763	-0.0025089127062365	1.0057937039543816	False	Kd	Kd	Kd	Kd	True	True	False
6B2C	O=C(O)Cn1ccc2ccc(-c3cn(-c4ccc(O)c(F)c4)nn3)nc2c1=O	7.03	7.026872146400302	-0.0031278535996985	1.00722814692335	False	Kd	Kd	Kd	Kd	True	True	False
3R4P	CC(F)(F)CNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1	7.96	7.958607314841775	-0.0013926851582253	1.003211923291501	False	Ki	Ki	Ki	Ki	True	True	False
6KDZ	Cc1cc(C)n2nc(CCc3cc(O)n4nc5ncccc5c4n3)nc2n1	8.54	8.537602002101044	-0.0023979978989547	1.0055368663123387	False	IC50	IC50	IC50	IC50	True	True	False
4MHZ	COc1ccc(NC(=S)NCCCn2ccnc2)cc1OC	6.87	7.221848749616356	0.351848749616356	2.248271470986088	False	Ki	Ki	Ki	Ki	True	True	False
6D5H	Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F	6.92	6.920818753952375	0.0008187539523749	1.0018870288478436	False	Kd	Kd	Kd	Kd	True	True	False
2BZ5	O=S(=O)(Nc1ccc(O)c(-c2c(O)ccc3ccccc23)c1)c1cc(Cl)ccc1Cl	6.15	6.154901959985743	0.0049019599857427	1.0113511205487673	False	IC50	IC50	IC50	IC50	True	True	False
4LUO	Cc1cccc(-n2nc(C(=O)O)cc2-c2ccccc2)c1	3.24	6.236572006437063	2.996572006437063	992.1378229950984	True	Kd	Kd	Kd	Kd	True	True	True
3VBW	N#CC1C(=O)c2ccccc2C1=O	5.22	5.221848749616356	0.0018487496163563	1.0042659767905964	False	IC50	IC50	IC50	IC50	True	True	False
4WUP	NS(=O)(=O)c1ccc(SCCO)cc1	9.82	6.102372908709558	-3.717627091290442	5219.478239260016	True	Kd	Kd	Kd	Kd	True	True	True
6D1H	O=c1cc(CP(=O)(O)O)c2ccccc2[nH]1	3.72	3.913640169325252	0.1936401693252518	1.5618530475108587	False	Ki	Ki	Ki	Ki	True	True	False
3ARU	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	3.22	4.443697499232712	1.223697499232712	16.737766279843246	True	Kd	Kd	Kd	Kd	True	True	True
4MRW	Oc1ccnc2cc(Cl)ccc12	3.3	3.3010299956639813	0.0010299956639814	1.0023744672545452	False	Ki	Ki	Ki	Ki	True	True	False
6DL9	O=C(O)C(=O)CC(=O)c1c(Cl)cccc1Cl	6.0	4.421360790031928	-1.5786392099680722	37.899999999999984	True	IC50	IC50	IC50	IC50	True	True	True
6HKN	COc1ccc2c(C3CCN(C(=O)c4ccc(OC(F)(F)F)cc4N)CC3)ncnc2c1	7.29	7.292429823902063	0.0024298239020632	1.0056105568458125	False	IC50	IC50	IC50	IC50	True	True	False
2HVC	O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1	8.82	8.337242168318426	-0.4827578316815746	3.039189860834945	False	Ki	Ki	Ki	Ki	True	True	False
2POW	Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O	7.2	7.0	-0.2000000000000001	1.584893192461114	False	Ki	Ki	Ki	Ki	True	True	False
5L99	Cc1ncccc1NC(C)c1cnc2ccsc2c1	3.32	3.317854923626168	-0.0021450763738317	1.004951438940793	False	IC50	IC50	IC50	IC50	True	True	False
4X7H	COc1cc2nccc(Oc3ccc(NC(=O)c4c(-c5ccncc5)n(C)n(-c5ccccc5)c4=O)nc3)c2cc1OC	7.38	4.301029995663981	-3.078970004336018	1199.4164595097448	True	IC50	IC50	IC50	IC50	True	True	True
4BKJ	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	8.72	5.508638306165727	-3.2113616938342737	1626.903126774299	True	Kd	Kd	Kd	Kd	True	True	True
3KEC	COc1ccc(Cn2nnc(-c3cccc(C(=O)NCc4ccc(C(=O)O)cc4)c3)n2)cc1	7.24	7.236572006437063	-0.0034279935629371	1.0079244806746372	False	IC50	IC50	IC50	IC50	True	True	False
4DZW	O=P(O)(O)C(CNC1CCCCC1)P(=O)(O)O	7.89	7.886056647693163	-0.0039433523068366	1.009121251617299	False	IC50	IC50	IC50	IC50	True	True	False
2H02	COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC	6.49	6.494850021680094	0.0048500216800935	1.0112301779050872	False	IC50	IC50	IC50	IC50	True	True	False
4V0I	CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1	6.33	6.492144128304169	0.1621441283041687	1.4525936064819809	False	IC50	IC50	IC50	IC50	True	True	False
2UVM	O=P(O)(O)Oc1ccc(OP(=O)(O)O)c(OP(=O)(O)O)c1OP(=O)(O)O	7.1	7.096910013008056	-0.0030899869919434	1.0071403294353334	False	Ki	Ki	Ki	Ki	True	True	False
5IN9	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccc(Cl)o1	6.36	6.356547323513812	-0.0034526764861881	1.007981767217822	False	Kd	Kd	Kd	Kd	True	True	False
2QBR	O=C(O)COc1c(C(=O)O)sc(-c2cccc(NCc3ccccc3)c2)c1Br	6.33	6.327902142064283	-0.0020978579357171	1.0048421820660485	False	Ki	Ki	Ki	Ki	True	True	False
2ZDZ	CC(=O)c1ccc(Oc2ccc(-c3ccc(-c4ccccc4Cl)n3CC(=O)NC(=N)N)cc2)cc1	6.15	6.154901959985743	0.0049019599857427	1.0113511205487673	False	IC50	IC50	IC50	IC50	True	True	False
6HM7	COc1cccc(OCc2cc(C)ccn2)c1-c1ccc2c(c1)CCNCC2	7.1	5.400007822415902	-1.6999921775840976	50.11782064352576	True	IC50	IC50	IC50	IC50	True	True	True
6Q7A	Cc1c(Cc2ccccc2)nc(-c2ccco2)n1-c1c(Cl)cccc1Cl	8.3	7.075720713938118	-1.2242792860618827	16.76020344573863	True	IC50	IC50	IC50	IC50	True	True	True
4MQ1	COc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCN)c4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1	7.92	7.920818753952375	0.0008187539523749	1.0018870288478436	False	IC50	IC50	IC50	IC50	True	True	False
4ANW	CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N	7.74	4.698970004336019	-3.041029995663981	1099.0817477152498	True	IC50	IC50	IC50	IC50	True	True	True
4F1S	Cc1nc(N)nc(-c2cc(C3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1	8.7	8.698970004336019	-0.0010299956639805	1.0023744672545432	False	Ki	Ki	Ki	Ki	True	True	False
6ESN	CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1	8.05	4.721246399047171	-3.3287536009528296	2131.835063173733	True	IC50	IC50	IC50	IC50	True	True	True
6N77	COc1ccc(Cl)cc1-c1nn(C)cc1NC(=O)c1cnn2cccnc12	9.24	9.522878745280336	0.2828787452803354	1.91813312445718	False	Ki	Ki	Ki	Ki	True	True	False
6N82	Cc1ccc(-c2cc3c(NC(Cc4cccc(F)c4)P(=O)(O)O)ncnc3s2)cc1Cl	5.96	6.0655015487564325	0.1055015487564325	1.274974646678123	False	IC50	IC50	IC50	IC50	True	True	False
4PMT	c1cncc(CNc2ccc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3n2)c1	6.0	6.001304841688344	0.0013048416883441	1.0030090270812433	False	IC50	IC50	IC50	IC50	True	True	False
4RJ4	COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1	7.8	7.795880017344075	-0.0041199826559248	1.0095317511683093	False	Ki	Ki	Ki	Ki	True	True	False
2VTH	NS(=O)(=O)c1cccc2c(O)cccc12	3.92	3.9208187539523753	0.0008187539523754	1.0018870288478443	False	IC50	IC50	IC50	IC50	True	True	False
6I11	Cn1cc(NC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cn1	4.53	4.533132379645891	0.0031323796458906	1.0072386439134424	False	Kd	Kd	Kd	Kd	True	True	False
4PCE	CCc1cc2c(n1Cc1ccccc1)CCCC2=O	5.15	5.154901959985743	0.0049019599857427	1.0113511205487673	False	IC50	IC50	IC50	IC50	True	True	False
2PG2	CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2	5.77	5.769551078621726	-0.0004489213782736	1.0010342141045008	False	IC50	IC50	IC50	IC50	True	True	False
6PI1	CN(C)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1	3.8	7.337242168318426	3.537242168318426	3445.419983611116	True	IC50	IC50	IC50	IC50	True	True	True
4AJ1	CNc1nc2ccc(NC(C)=O)cc2s1	3.11	3.0	-0.1099999999999998	1.2882495516931336	False	Kd	Kd	Kd	Kd	True	True	False
6EQ6	Nc1nc2ccccc2nc1N1CCCC1	4.82	4.823908740944319	0.0039087409443183	1.0090408322908044	False	Kd	Kd	Kd	Kd	True	True	False
6G3Y	Nc1cccc2c1[nH]c(=O)n2C1CCN(C(=O)Nc2ccc(I)cc2)CC1	5.89	5.882728704344236	-0.0072712956557641	1.016883722783586	False	IC50	IC50	IC50	IC50	True	True	False
4XG7	Cc1nn(-c2ccnc(Nc3ccc4c(cnn4C)c3)n2)cc1CN1CC(O)C1	7.49	7.698970004336019	0.2089700043360185	1.6179682846481402	False	IC50	IC50	IC50	IC50	True	True	False
6AAJ	NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2	8.3	8.301029995663981	0.0010299956639805	1.0023744672545432	False	IC50	IC50	IC50	IC50	True	True	False
2VWU	COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1	6.46	8.397940008672037	1.9379400086720373	86.6842126131329	True	IC50	IC50	IC50	IC50	True	True	True
4O09	Cc1cn(-c2cc3c(c(CC(C)C)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	7.7	7.585026652029182	-0.1149733479708183	1.3030868074309092	False	Ki	Ki	Ki	Ki	True	True	False
4X7L	CNc1nc2ccc(-c3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)cc2s1	8.05	6.0	-2.0500000000000007	112.20184543019651	True	IC50	IC50	IC50	IC50	True	True	True
3T0T	CC(=NNC(=O)c1cc(Br)ccc1O)c1nc2ccccc2[nH]1	7.04	7.040958607678906	0.000958607678906	1.002209713577922	False	IC50	IC50	IC50	IC50	True	True	False
2F94	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	6.71	8.443697499232712	1.7336974992327123	54.16234999327899	True	Ki	Ki	Ki	Ki	True	True	True
6AQF	Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12	8.67	6.543633966870957	-2.1263660331290426	133.77225040813855	True	Kd	Kd	Kd	Kd	True	True	True
2XHR	Nc1nc(Cl)cc(-c2cc(OCCN3CCOCC3)c(Cl)cc2Cl)n1	8.32	8.318758762624412	-0.0012412373755879	1.0028621428099405	False	Kd	Kd	Kd	Kd	True	True	False
2VVV	O=C(Cn1cnc(NC(=O)c2ccc(Cl)s2)n1)Nc1ccc(-n2ccccc2=O)cc1F	8.22	8.221848749616356	0.0018487496163555	1.0042659767905942	False	Ki	Ki	Ki	Ki	True	True	False
5ETP	Nc1nc2[nH]c(SCC(=O)c3ccc(Br)cc3)nc2c(=O)[nH]1	6.15	6.2441251443275085	0.0941251443275081	1.242010148042346	False	Kd	Kd	Kd	Kd	True	True	False
3F07	Cn1cc(C(=O)Cc2ccccc2)cc1C=CC(=O)NO	5.54	6.289882634888183	0.7498826348881833	5.621893768277979	False	IC50	IC50	IC50	IC50	True	True	False
1TVR	CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C	7.48	7.366531544420414	-0.1134684555795866	1.2985792397728673	False	IC50	IC50	IC50	IC50	True	True	False
5VC4	COc1cc2c(Nc3cc(Cl)c(OC)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1	7.36	8.327902142064282	0.9679021420642816	9.287570898726916	False	Kd	Kd	Kd	Kd	True	True	False
5W4V	COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1	7.15	8.301029995663981	1.151029995663981	14.158915687682748	True	Kd	Kd	Kd	Kd	True	True	True
6IBX	CN1CCCC(NC(=O)c2ccncc2Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)C1	8.7	8.698970004336019	-0.0010299956639805	1.0023744672545432	False	IC50	IC50	IC50	IC50	True	True	False
4M5L	Cc1ccccc1C(=O)CSc1nc2nc(N)[nH]c(=O)c2[nH]1	4.72	4.723538195826756	0.0035381958267564	1.0081802740546295	False	Kd	Kd	Kd	Kd	True	True	False
4F7L	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCCCNC(=O)OC(C)(C)C)cc1	8.0	8.0	0.0	1.0	False	Kd	Kd	Kd	Kd	True	True	False
5MQT	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	5.7	5.0	-0.7000000000000002	5.011872336272725	False	Kd	Kd	Kd	Kd	True	True	False
5DSX	CNc1ccnc(Nc2ccc3cc(C)n(-c4cc(-c5c(C)ccn(C)c5=O)cnc4Cl)c3c2)n1	8.0	8.0	0.0	1.0	False	IC50	IC50	IC50	IC50	True	True	False
2CN8	NC1=NC(=C2CCNC(=O)c3[nH]ccc32)C(=O)N1	5.46	6.139661993429006	0.679661993429006	4.782577247621123	False	IC50	IC50	IC50	IC50	True	True	False
6RPG	CC(=O)NCCNCc1cc(C)c(OCc2cccc(-c3cccc(COc4cc(OCc5cncc(C#N)c5)c(CNCCNC(C)=O)cc4C)c3C)c2C)cc1OCc1cncc(C#N)c1	8.52	8.522878745280337	0.0028787452803378	1.0066505734673394	False	IC50	IC50	IC50	IC50	True	True	False
5O1D	CCCOc1cc(C(=O)O)c(O)c(I)c1-n1cccc1	4.66	4.657577319177793	-0.0024226808222067	1.0055940171527262	False	Kd	Kd	Kd	Kd	True	True	False
3KFC	CS(=O)(=O)c1cccc(Oc2cccc(-c3ccnc4c(C(F)(F)F)cccc34)c2)c1	8.55	7.397940008672037	-1.152059991327964	14.192535569343075	True	IC50	IC50	IC50	IC50	True	True	True
3AOX	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	9.08	5.619788758288394	-3.4602112417116064	2885.4346430817936	True	Ki	Ki	Ki	Ki	True	True	True
6G27	Cc1cc(=O)n(C2CCNCC2)nc1-c1ccccc1	3.14	3.1870866433571443	0.0470866433571441	1.1145168616538303	False	Kd	Kd	Kd	Kd	True	True	False
4HHY	O=C1NCC2c3c(cccc31)CCN2C(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1	8.72	8.721246399047171	0.0012463990471704	1.0028740620859182	False	IC50	IC50	IC50	IC50	True	True	False
1UOU	N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl	7.7	7.698970004336019	-0.0010299956639814	1.0023744672545452	False	Ki	Ki	Ki	Ki	True	True	False
5VQT	Cc1c(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)cc(N(C)C(=O)CCl)c2ccc(C#N)cc12	5.74	6.318758762624412	0.5787587626244122	3.791043455437461	False	IC50	IC50	IC50	IC50	True	True	False
4UFZ	CC(C)(C)c1nc(-c2nccs2)c2c(N)c(C#N)c(N)nc2n1	6.31	7.244125144327507	0.9341251443275072	8.592610866113063	False	IC50	IC50	IC50	IC50	True	True	False
5WMT	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1	5.86	4.882728704344236	-0.9772712956557648	9.49011107698238	False	Kd	Kd	Kd	Kd	True	True	False
4MX5	Nc1nc2nc(C(=O)NCCNC(=O)OCc3ccccc3)cnc2c(=O)[nH]1	4.55	4.552841968657781	0.0028419686577807	1.0065653325944477	False	IC50	IC50	IC50	IC50	True	True	False
5EI6	COc1ccc(Nc2cc3c(-c4cnn(C)c4)cccc3cn2)c(OC)c1	7.0	7.130768280269024	0.1307682802690237	1.351351351351351	False	IC50	IC50	IC50	IC50	True	True	False
3R0T	O=C(O)c1ccc2c(c1)nc(Nc1cccc(C(F)(F)F)c1)c1nc(NC3CC3)ncc12	9.04	8.040958607678906	-0.999041392321093	9.97795158490297	False	IC50	IC50	IC50	IC50	True	True	False
3NZU	Cn1ncc2c(NCCCS(C)(=O)=O)nc(-c3cccc4n[nH]cc34)nc21	8.85	8.853871964321762	0.0038719643217621	1.0089553890162537	False	IC50	IC50	IC50	IC50	True	True	False
5MGJ	CCOC(=O)c1cn(C)c(=O)cc1Cl	4.29	4.292429823902063	0.0024298239020632	1.0056105568458125	False	Kd	Kd	Kd	Kd	True	True	False
3ZXZ	OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1	8.4	8.301029995663981	-0.0989700043360191	1.255943215754791	False	Ki	Ki	Ki	Ki	True	True	False
6B5J	CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(C(F)(F)F)cc3)ncn2)c1	7.1	7.102372908709558	0.0023729087095585	1.0054787781320018	False	IC50	IC50	IC50	IC50	True	True	False
3CCB	NCc1ccccc1-c1ccccc1	4.52	4.522878745280337	0.0028787452803378	1.0066505734673394	False	IC50	IC50	IC50	IC50	True	True	False
4ANB	NCC1(O)CN(C(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C1	8.18	8.18045606445813	0.000456064458131	1.0010506787993874	False	IC50	IC50	IC50	IC50	True	True	False
4O10	O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccn2cccc2c1	7.11	7.107905397309519	-0.0020946026904811	1.0048346503206462	False	IC50	IC50	IC50	IC50	True	True	False
6EQ3	OCc1csc(-c2ccnc3[nH]ccc23)n1	6.15	6.154901959985743	0.0049019599857427	1.0113511205487673	False	Kd	Kd	Kd	Kd	True	True	False
2HWG	O=C([O-])C(=O)[O-]	3.55	4.366531544420414	0.816531544420414	6.554378909917342	False	Ki	Ki	Ki	Ki	True	True	False
6ILZ	Nc1ncc(-c2cccc(N3CCNCC3)c2)cc1C(=O)Nc1ccncc1	6.47	6.468521082957745	-0.0014789170422551	1.003411137066571	False	IC50	IC50	IC50	IC50	True	True	False
3R4N	Cc1cc(-c2c(Cl)cccc2OCCCC(F)(F)F)nc(N)n1	6.89	6.886056647693163	-0.0039433523068366	1.009121251617299	False	Ki	Ki	Ki	Ki	True	True	False
5AIX	COc1cccc(-c2ccc(C(=O)NC3CCN(CC(F)(F)F)CC3)cn2)c1	7.92	7.356547323513812	-0.5634526764861878	3.659760592851756	False	Kd	Kd	Kd	Kd	True	True	False
3R16	NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1	7.3	7.721246399047171	0.4212463990471713	2.6378275454066977	False	Ki	Ki	Ki	Ki	True	True	False
3PAX	COc1cccc(C(N)=O)c1	5.0	4.522878745280337	-0.4771212547196626	3.0000000000000013	False	IC50	IC50	IC50	IC50	True	True	False
5CEP	CC(C)n1nc(Nc2cc(C(F)(F)F)ccn2)cc1C1CCNCC1	6.84	6.838631997765025	-0.0013680022349751	1.0031549078324584	False	Ki	Ki	Ki	Ki	True	True	False
5N0D	NS(=O)(=O)c1ccc(C(=O)N2CCc3cc(O)c(O)cc3C2c2ccccc2)cc1	8.48	8.327902142064282	-0.1520978579357184	1.4193773085889507	False	Ki	Ki	Ki	Ki	True	True	False
10GS	NC(CCC(=O)NC(CSCc1ccccc1)C(=O)NC(C(=O)O)c1ccccc1)C(=O)O	6.4	4.614393726401688	-1.7856062735983125	61.03884028568284	True	Ki	Ki	Ki	Ki	True	True	True
3U6A	CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O	6.49	6.349692476868063	-0.1403075231319368	1.3813620583335762	False	IC50	IC50	IC50	IC50	True	True	False
4HBP	O=C(Nc1cccnc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1	8.42	8.060480747381382	-0.3595192526186181	2.2883331529489803	False	IC50	IC50	IC50	IC50	True	True	False
2Q11	CN(C(=O)CCN1Cc2cc(C(=O)c3ccccc3)ccc2N=C1N)C1CCCCC1	6.05	6.045757490560675	-0.004242509439325	1.0098166088717675	False	Ki	Ki	Ki	Ki	True	True	False
6CEF	O=C(O)CCc1nc2ccccc2s1	3.74	3.744727494896694	0.0047274948966937	1.0109449214499904	False	IC50	IC50	IC50	IC50	True	True	False
1V3X	CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3C(N)=O)sc2C1	7.62	7.619788758288394	-0.0002112417116064	1.000486520328806	False	IC50	IC50	IC50	IC50	True	True	False
3MNA	COC(=O)CNc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1	7.39	8.086186147616283	0.6961861476162836	4.968052168342842	False	Ki	Ki	Ki	Ki	True	True	False
4UI6	COc1cccc2c(=O)[nH]c(-c3ccc(C(F)(F)F)cc3)nc12	7.06	4.4089353929735005	-2.651064607026499	447.7799123837842	True	IC50	IC50	IC50	IC50	True	True	True
3WK5	O=C(CC1CCCC1)Nc1nccs1	4.82	4.823908740944319	0.0039087409443183	1.0090408322908044	False	IC50	IC50	IC50	IC50	True	True	False
5KBQ	Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1	7.0	5.508638306165727	-1.491361693834273	31.00000000000003	True	IC50	IC50	IC50	IC50	True	True	True
4Y2B	CCn1c(NC(C)C)nc2c(-c3cccnc3)csc2c1=O	8.36	6.2839966563652006	-2.076003343634799	119.12511794392412	True	IC50	IC50	IC50	IC50	True	True	True
3LE9	COc1ccc2[nH]n(CC3(c4ccccc4)NC(=O)NC3=O)c(=O)c2c1	8.22	8.221848749616356	0.0018487496163555	1.0042659767905942	False	Ki	Ki	Ki	Ki	True	True	False
5SZ7	NS(=O)(=O)c1ccc(-c2cnc3ccccc3c2)cc1	9.7	7.455931955649724	-2.244068044350275	175.41553176954503	True	Ki	Ki	Ki	Ki	True	True	True
3WK7	Cn1cc(-c2nc3ccccc3[nH]2)cn1	3.9	3.896196279044043	-0.0038037209559567	1.0087968580998372	False	IC50	IC50	IC50	IC50	True	True	False
2AZ5	Cc1cc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2cc1C	5.27	4.037630664329979	-1.232369335670021	17.07533904319849	True	Kd	Kd	Kd	Kd	True	True	True
